2026-08-28 12:01:55 [DEBUG] uvh_test.main: frame=500 raw_class=Three-wheeler raw_conf=0.536 kept_by_bytetrack=True track_id=5
2026-08-28 12:01:56 [DEBUG] uvh_test.main: frame=503 raw_class=Three-wheeler raw_conf=0.619 kept_by_bytetrack=True track_id=5
2026-08-28 12:01:56 [DEBUG] uvh_test.main: frame=506 raw_class=Three-wheeler raw_conf=0.484 kept_by_bytetrack=True track_id=5
2026-08-28 12:01:56 [DEBUG] uvh_test.main: frame=509 raw_class=Three-wheeler raw_conf=0.628 kept_by_bytetrack=True track_id=5
2026-08-28 12:01:56 [DEBUG] uvh_test.main: frame=512 raw_class=Three-wheeler raw_conf=0.674 kept_by_bytetrack=True track_id=5
2026-08-28 12:01:56 [DEBUG] uvh_test.main: frame=515 raw_class=Three-wheeler raw_conf=0.668 kept_by_bytetrack=True track_id=5
2026-08-28 12:01:56 [DEBUG] uvh_test.main: frame=518 raw_class=Three-wheeler raw_conf=0.727 kept_by_bytetrack=True track_id=5
2026-08-28 12:01:56 [DEBUG] uvh_test.main: frame=521 raw_class=Three-wheeler raw_conf=0.541 kept_by_bytetrack=True track_id=5
2026-08-28 12:01:56 [DEBUG] uvh_test.main: frame=525 raw_class=Three-wheeler raw_conf=0.579 kept_by_bytetrack=True track_id=5
2026-08-28 12:01:56 [DEBUG] uvh_test.main: frame=528 raw_class=Three-wheeler raw_conf=0.451 kept_by_bytetrack=True track_id=5
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=587 raw_class=Sedan raw_conf=0.385 kept_by_bytetrack=True track_id=None
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=590 raw_class=Sedan raw_conf=0.390 kept_by_bytetrack=True track_id=None
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=593 raw_class=Sedan raw_conf=0.384 kept_by_bytetrack=True track_id=None
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=596 raw_class=Sedan raw_conf=0.386 kept_by_bytetrack=True track_id=None
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=599 raw_class=Sedan raw_conf=0.383 kept_by_bytetrack=True track_id=None
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=603 raw_class=Sedan raw_conf=0.384 kept_by_bytetrack=True track_id=None
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=606 raw_class=Sedan raw_conf=0.377 kept_by_bytetrack=True track_id=None
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=609 raw_class=Sedan raw_conf=0.380 kept_by_bytetrack=True track_id=None
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=615 raw_class=Two-wheeler raw_conf=0.810 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=618 raw_class=Two-wheeler raw_conf=0.901 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=621 raw_class=Two-wheeler raw_conf=0.901 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [INFO] uvh_test.main: Processed 200 frames... Count: 4
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=624 raw_class=Two-wheeler raw_conf=0.899 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=627 raw_class=Two-wheeler raw_conf=0.909 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=631 raw_class=Two-wheeler raw_conf=0.891 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=634 raw_class=Two-wheeler raw_conf=0.888 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=637 raw_class=Two-wheeler raw_conf=0.884 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=640 raw_class=Two-wheeler raw_conf=0.911 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.counter: track_id: 8, frame: 640, previous_bottom_center: (916.2386474609375, 468.44446), current_bottom_center: (1019.3275756835938, 446.78763), previous_side: 21.22, current_side: -59.44, side_transition: True, crossing_result: True, direction: B_TO_A
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=640 COUNTED track_id=8 class=Two-wheeler direction=B_TO_A
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=643 raw_class=Two-wheeler raw_conf=0.913 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=646 raw_class=Two-wheeler raw_conf=0.896 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=649 raw_class=Two-wheeler raw_conf=0.897 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=652 raw_class=Two-wheeler raw_conf=0.907 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=656 raw_class=Two-wheeler raw_conf=0.876 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:57 [DEBUG] uvh_test.main: frame=659 raw_class=Two-wheeler raw_conf=0.891 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=662 raw_class=Two-wheeler raw_conf=0.887 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=665 raw_class=Two-wheeler raw_conf=0.873 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=668 raw_class=Two-wheeler raw_conf=0.909 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=671 raw_class=Two-wheeler raw_conf=0.903 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=674 raw_class=Two-wheeler raw_conf=0.920 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=677 raw_class=Two-wheeler raw_conf=0.925 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=681 raw_class=Two-wheeler raw_conf=0.885 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=684 raw_class=Two-wheeler raw_conf=0.875 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=687 raw_class=Two-wheeler raw_conf=0.881 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=690 raw_class=Two-wheeler raw_conf=0.860 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=690 raw_class=Two-wheeler raw_conf=0.840 kept_by_bytetrack=True track_id=10
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=693 raw_class=Two-wheeler raw_conf=0.848 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=693 raw_class=Two-wheeler raw_conf=0.845 kept_by_bytetrack=False track_id=None
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=696 raw_class=Two-wheeler raw_conf=0.780 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=696 raw_class=Two-wheeler raw_conf=0.808 kept_by_bytetrack=True track_id=10
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=699 raw_class=Two-wheeler raw_conf=0.756 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=699 raw_class=Two-wheeler raw_conf=0.921 kept_by_bytetrack=True track_id=10
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=702 raw_class=Two-wheeler raw_conf=0.759 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=702 raw_class=Two-wheeler raw_conf=0.896 kept_by_bytetrack=True track_id=10
2026-08-28 12:01:58 [DEBUG] uvh_test.counter: track_id: 10, frame: 702, previous_bottom_center: (906.2369384765625, 527.3322), current_bottom_center: (1083.4432373046875, 484.80984), previous_side: 73.73, current_side: -69.08, side_transition: True, crossing_result: True, direction: B_TO_A
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=705 raw_class=Two-wheeler raw_conf=0.776 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=705 raw_class=Two-wheeler raw_conf=0.912 kept_by_bytetrack=True track_id=10
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=705 raw_class=Two-wheeler raw_conf=0.924 kept_by_bytetrack=True track_id=11
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=705 raw_class=SUV raw_conf=0.438 kept_by_bytetrack=True track_id=9
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=709 raw_class=Two-wheeler raw_conf=0.798 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=709 raw_class=Two-wheeler raw_conf=0.890 kept_by_bytetrack=True track_id=10
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=709 raw_class=Two-wheeler raw_conf=0.924 kept_by_bytetrack=True track_id=11
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=712 raw_class=Two-wheeler raw_conf=0.821 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=712 raw_class=Two-wheeler raw_conf=0.883 kept_by_bytetrack=True track_id=10
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=712 raw_class=Two-wheeler raw_conf=0.908 kept_by_bytetrack=True track_id=11
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=715 raw_class=Two-wheeler raw_conf=0.820 kept_by_bytetrack=True track_id=8
